date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:02	41714/41714	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:05:55%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_gs_container-fluid&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb386.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:02	42408/42408	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:06:45%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_checkbox&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb17a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:03	43451/43451	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:11:52%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_inline&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit5fa2.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:03	42453/42453	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:12:49%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_file&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit2e06.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:03	42400/42400	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:29%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_radio&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc77e.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:04	41991/41991	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:29%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_range&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit7f6d.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:04	43140/43140	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:12:31%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_select&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit8799.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:04	42466/42466	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:28:20%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_select_size&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitca89.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:05	42079/42079	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:30%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_custom_switch&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit3222.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:05	41995/41995	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:55:55%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_pagination_disabled&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita01d.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:05	41905/41905	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:31%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_list_group_disabled&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryite577.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:06	42143/42143	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:03:08%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-menu&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit3c39.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:06	42060/42060	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:17:31%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-divider&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit54ff.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:06	43253/43253	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:14:58%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-header&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit9d5c.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:07	42067/42067	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:32%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-text&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitd3e8.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:07	43151/43151	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:42:33%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-menu-right&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc326.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:07	42047/42047	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:15:25%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-left&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc38d.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:08	41990/41990	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:33%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-right&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit224a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:08	41883/41883	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:34%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-menu-dropup&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita8c3.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:08	43193/43193	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:43:38%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_util_display-block&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit53e7.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:09	43182/43182	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:42:47%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_util_display-block	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit4110.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:09	41822/41822	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:05:25%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit0ead.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:09	41997/41997	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:17:39%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit9fff.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:10	41812/41812	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:17:40%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-inline&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit509b.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:10	42060/42060	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:59:48%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-inline-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryiteaa4.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:10	42005/42005	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:04:48%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_responsive_embed_4by3&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit3b37.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:10	43592/43592	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:49:17%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_responsive_embed&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitbd1b.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:11	43163/43163	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:04:48%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_responsive_embed_3by4&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit44e5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:11	44642/44642	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:04:08%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_alerts_fade&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitee3f.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:11	42668/42668	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:03:03%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_nav_tabs_toggleable&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitdc53.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:12	42483/42483	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:33:16%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_ref_js_modal-fade&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit984c.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:12	42084/42084	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:27:40%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_fixed_bottom&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitdfa7.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:13	43215/43215	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:38%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_fixed&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit1827.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:13	43248/43248	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:42:55%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-direction-col&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit3d3e.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:13	42916/42916	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:55:52%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-column-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc4cc.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:14	43087/43087	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:05:03%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-column-reverse-responsive&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita59e.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:14	42050/42050	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:21:23%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-fill&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryite8bd.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:14	43109/43109	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:54:13%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-fill-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit6ee4.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:15	43181/43181	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:40%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-grow&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit69df.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:15	47136/47136	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:05:12%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-wrap	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita92d.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:15	49377/49377	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:05:14%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-nowrap-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc000.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:15	42090/42090	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:42:32%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-direction&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita8d5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:16	42992/42992	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:05:15%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-row-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitceee.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:18	43146/43146	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2009:00:00%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-row-reverse-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb8ec.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:18	49387/49387	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:35:38%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-wrap-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit4d43.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:18	49493/49493	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:38:39%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-wrap-reverse-responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitf037.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:19	42481/42481	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:38:39%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_util_float-left_resp&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit1ddc.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:19	42153/42153	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:17:59%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_util_float_resp&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit205c.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:19	42991/42991	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:10:35%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_font-weight&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit90d0.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:19	42384/42384	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:25:40%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_checkbox&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit7026.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:20	42355/42355	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:45%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_checkbox_inline&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita26b.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:20	42184/42184	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:14:56%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_basic&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit3d7a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:20	42033/42033	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:20:33%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form-control-range&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit6ce8.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:21	42166/42166	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:10:34%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form-control-size&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb000.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:21	42032/42032	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:15:32%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form-control-plaintext&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitf306.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:22	42132/42132	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:06:09%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_ref_form-inline&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit696c.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:22	42928/42928	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:12:03%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_hn&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitd083.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:22	42015/42015	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:26:48%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_util_height&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryite827.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:23	41720/41720	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:03:10%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_img_responsive&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit1f51.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:23	41686/41686	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:25:05%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_img_thumbnail&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit8c2c.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:23	41671/41671	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:08:31%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_ref_txt_abbr2&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit58f6.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:23	42424/42424	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:02:59%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_input_group&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit3923.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:24	42346/42346	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:29:24%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_input_group_size&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb49d.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:24	42916/42916	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:03:05%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_input_height&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit8525.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:24	59344/59344	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:11:04%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_forms_sizing.asp	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/bootstrap_forms_sizing.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:25	42740/42740	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:12:14%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_validation_was&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitf55e.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:25	42549/42549	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:38:46%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_validation_tooltip&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit9924.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:25	41836/41836	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:18:19%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_util_visibility&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitd4ec.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:26	42607/42607	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:38:47%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_form_validation_server&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit95da.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:26	42919/42919	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:05:30%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_jumbotron&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit737f.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:27	42971/42971	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:38:08%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_jumbotron2&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc72c.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:27	42785/42785	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:28:38%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-justify&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit409b.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
12:27:28	44291/44291	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:04:00%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_flex-justify-around-responsive&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit610a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_ref_all_classes.asp)
